name,number_successful_grasps,total_time,pos_drift_under_005,pos_drift_under_010,pos_drift_under_015,pos_drift_under_025,rot_drift_under_010,rot_drift_under_012,rot_drift_under_015,rot_drift_under_025,rot_pos_setting_1,rot_pos_setting_2,rot_pos_setting_3,rot_pos_setting_4
Focus_8643_Lime_Squeezer_10x35x188_Enamelled_Aluminum_Light,47,123.48738932609558,8,22,28,40,30,33,37,44,8,21,26,39
Crayola_Crayons_Washable_24_crayons,180,205.6305351257324,25,106,150,175,76,93,119,166,19,64,109,163
FemDophilus,53,69.42811465263367,16,31,39,50,40,43,46,53,16,30,39,50
Organic_Whey_Protein_Vanilla,0,3.724698066711426,0,0,0,0,0,0,0,0,0,0,0,0
Womens_Bluefish_2Eye_Boat_Shoe_in_Brown_Deerskin_i1TgjjO0AKY,8,39.13960361480713,1,3,5,6,3,5,5,8,1,3,4,6
Cascadia_8_Color_AquariusHibscsBearingSeaBlk_Size_50,0,11.448087453842165,0,0,0,0,0,0,0,0,0,0,0,0
Reebok_TRIPLE_BREAK_LITE,0,18.6387243270874,0,0,0,0,0,0,0,0,0,0,0,0
063-b_marbles,555,264.1116135120392,70,386,470,531,373,408,438,499,55,355,431,499
072-a_toy_airplane,0,10.61180567741394,0,0,0,0,0,0,0,0,0,0,0,0
TOP_TEN_HI_60KlbRbdoJA,0,5.8440937995910645,0,0,0,0,0,0,0,0,0,0,0,0
029_plate,11,157.1955053806305,4,6,7,8,7,7,7,8,4,5,6,7
Office_Depot_Canon_CL211XL_Remanufactured_Ink_Cartridge_TriColor,36,41.85656309127808,11,32,33,36,27,30,34,36,11,27,32,36
SIT_N_WALK_PUPPY,26,39.49726247787476,2,15,20,25,16,16,18,24,2,12,17,23
Nestl_Crunch_Girl_Scouts_Cookie_Flavors_Caramel_Coconut_78_oz_box,0,5.412803411483765,0,0,0,0,0,0,0,0,0,0,0,0
Black_Forest_Fruit_Snacks_Juicy_Filled_Centers_10_pouches_9_oz_total,0,20.769249200820923,0,0,0,0,0,0,0,0,0,0,0,0
Reebok_CL_RAYEN,0,7.375912427902222,0,0,0,0,0,0,0,0,0,0,0,0
TERREX_FAST_X_GTX,0,6.948860168457031,0,0,0,0,0,0,0,0,0,0,0,0
Philips_Sonicare_Tooth_Brush_2_count,0,4.59959864616394,0,0,0,0,0,0,0,0,0,0,0,0
Olive_Kids_Dinosaur_Land_Pack_n_Snack,0,6.5670812129974365,0,0,0,0,0,0,0,0,0,0,0,0
Reebok_ZIGTECH_SHARK_MAYHEM360,0,6.220661878585815,0,0,0,0,0,0,0,0,0,0,0,0
Hefty_Waste_Basket_Decorative_Bronze_85_liter,0,19.08502197265625,0,0,0,0,0,0,0,0,0,0,0,0
Office_Depot_HP_2_Remanufactured_Ink_Cartridges_Color_Cyan_Magenta_Yellow_3_count,29,49.889339208602905,9,24,29,29,22,25,28,29,8,22,28,29
Cootie_Game_tDhURNbfU5J,0,3.3463919162750244,0,0,0,0,0,0,0,0,0,0,0,0
Office_Depot_Canon_PGI35_Remanufactured_Ink_Cartridge_Black,37,54.78496503829956,10,28,36,37,27,33,33,37,7,27,33,37
Black_and_Decker_PBJ2000_FusionBlade_Blender_Jars,0,3.918346643447876,0,0,0,0,0,0,0,0,0,0,0,0
